Date,Open,High,Low,Close,Volume
2017-03-01,18.0683,18.0683,18.0683,18.0683,1.0
2017-03-02,18.061,18.061,18.061,18.061,1.0
2017-03-03,18.0714,18.0714,18.0714,18.0714,1.0
2017-03-06,18.0637,18.0637,18.0637,18.0637,1.0
2017-03-07,18.0529,18.0529,18.0529,18.0529,1.0
2017-03-08,18.0418,18.0418,18.0418,18.0418,1.0
2017-03-09,18.0282,18.0282,18.0282,18.0282,1.0
2017-03-10,18.0131,18.0131,18.0131,18.0131,1.0
2017-03-14,18.0259,18.0259,18.0259,18.0259,1.0
2017-03-15,18.0451,18.0451,18.0451,18.0451,1.0
2017-03-16,18.0625,18.0625,18.0625,18.0625,1.0
2017-03-17,18.0589,18.0589,18.0589,18.0589,1.0
2017-03-20,18.0631,18.0631,18.0631,18.0631,1.0
2017-03-21,18.0697,18.0697,18.0697,18.0697,1.0
2017-03-22,18.1064,18.1064,18.1064,18.1064,1.0
2017-03-23,18.1106,18.1106,18.1106,18.1106,1.0
2017-03-24,18.121,18.121,18.121,18.121,1.0
2017-03-27,18.1454,18.1454,18.1454,18.1454,1.0
2017-03-29,18.1529,18.1529,18.1529,18.1529,1.0
2017-03-30,18.1701,18.1701,18.1701,18.1701,1.0
2017-03-31,18.1775,18.1775,18.1775,18.1775,1.0
2017-04-03,18.1995,18.1995,18.1995,18.1995,1.0
2017-04-05,18.2031,18.2031,18.2031,18.2031,1.0
2017-04-06,18.1739,18.1739,18.1739,18.1739,1.0
2017-04-07,18.1626,18.1626,18.1626,18.1626,1.0
2017-04-10,18.1734,18.1734,18.1734,18.1734,1.0
2017-04-11,18.1942,18.1942,18.1942,18.1942,1.0
2017-04-12,18.2084,18.2084,18.2084,18.2084,1.0
2017-04-13,18.2306,18.2306,18.2306,18.2306,1.0
2017-04-17,18.2371,18.2371,18.2371,18.2371,1.0
2017-04-18,18.2412,18.2412,18.2412,18.2412,1.0
2017-04-19,18.2529,18.2529,18.2529,18.2529,1.0
2017-04-20,18.2634,18.2634,18.2634,18.2634,1.0
2017-04-21,18.2474,18.2474,18.2474,18.2474,1.0
2017-04-24,18.2563,18.2563,18.2563,18.2563,1.0
2017-04-25,18.2592,18.2592,18.2592,18.2592,1.0
2017-04-26,18.2451,18.2451,18.2451,18.2451,1.0
2017-04-27,18.2487,18.2487,18.2487,18.2487,1.0
2017-04-28,18.2522,18.2522,18.2522,18.2522,1.0
2017-05-02,18.2583,18.2583,18.2583,18.2583,1.0
2017-05-03,18.2602,18.2602,18.2602,18.2602,1.0
2017-05-04,18.263,18.263,18.263,18.263,1.0
2017-05-05,18.2717,18.2717,18.2717,18.2717,1.0
2017-05-08,18.2803,18.2803,18.2803,18.2803,1.0
2017-05-09,18.2872,18.2872,18.2872,18.2872,1.0
2017-05-11,18.2924,18.2924,18.2924,18.2924,1.0
2017-05-12,18.2986,18.2986,18.2986,18.2986,1.0
2017-05-15,18.3311,18.3311,18.3311,18.3311,1.0
2017-05-16,18.3298,18.3298,18.3298,18.3298,1.0
2017-05-17,18.3331,18.3331,18.3331,18.3331,1.0
2017-05-18,18.3356,18.3356,18.3356,18.3356,1.0
2017-05-19,18.3372,18.3372,18.3372,18.3372,1.0
2017-05-22,18.3499,18.3499,18.3499,18.3499,1.0
2017-05-23,18.3572,18.3572,18.3572,18.3572,1.0
2017-05-24,18.3617,18.3617,18.3617,18.3617,1.0
2017-05-25,18.3751,18.3751,18.3751,18.3751,1.0
2017-05-26,18.3857,18.3857,18.3857,18.3857,1.0
2017-05-29,18.3881,18.3881,18.3881,18.3881,1.0
2017-05-30,18.3926,18.3926,18.3926,18.3926,1.0
2017-05-31,18.4017,18.4017,18.4017,18.4017,1.0
2017-06-01,18.4189,18.4189,18.4189,18.4189,1.0
2017-06-02,18.4265,18.4265,18.4265,18.4265,1.0
2017-06-05,18.4362,18.4362,18.4362,18.4362,1.0
2017-06-06,18.4435,18.4435,18.4435,18.4435,1.0
2017-06-07,18.4788,18.4788,18.4788,18.4788,1.0
2017-06-08,18.5206,18.5206,18.5206,18.5206,1.0
2017-06-09,18.5334,18.5334,18.5334,18.5334,1.0
2017-06-12,18.5447,18.5447,18.5447,18.5447,1.0
2017-06-13,18.5607,18.5607,18.5607,18.5607,1.0
2017-06-14,18.5594,18.5594,18.5594,18.5594,1.0
2017-06-15,18.565,18.565,18.565,18.565,1.0
2017-06-16,18.5616,18.5616,18.5616,18.5616,1.0
2017-06-19,18.5733,18.5733,18.5733,18.5733,1.0
2017-06-20,18.5782,18.5782,18.5782,18.5782,1.0
2017-06-21,18.5831,18.5831,18.5831,18.5831,1.0
2017-06-22,18.5856,18.5856,18.5856,18.5856,1.0
2017-06-23,18.587,18.587,18.587,18.587,1.0
2017-06-27,18.5948,18.5948,18.5948,18.5948,1.0
2017-06-28,18.5864,18.5864,18.5864,18.5864,1.0
2017-06-29,18.587,18.587,18.587,18.587,1.0
2017-06-30,18.5864,18.5864,18.5864,18.5864,1.0
2017-07-03,18.5748,18.5748,18.5748,18.5748,1.0
2017-07-04,18.5873,18.5873,18.5873,18.5873,1.0
2017-07-05,18.6047,18.6047,18.6047,18.6047,1.0
2017-07-06,18.6153,18.6153,18.6153,18.6153,1.0
2017-07-07,18.6216,18.6216,18.6216,18.6216,1.0
2017-07-10,18.6453,18.6453,18.6453,18.6453,1.0
2017-07-11,18.6542,18.6542,18.6542,18.6542,1.0
2017-07-12,18.6636,18.6636,18.6636,18.6636,1.0
2017-07-13,18.6724,18.6724,18.6724,18.6724,1.0
2017-07-14,18.6764,18.6764,18.6764,18.6764,1.0
2017-07-17,18.6943,18.6943,18.6943,18.6943,1.0
2017-07-18,18.7057,18.7057,18.7057,18.7057,1.0
2017-07-19,18.7155,18.7155,18.7155,18.7155,1.0
2017-07-20,18.723,18.723,18.723,18.723,1.0
2017-07-21,18.741,18.741,18.741,18.741,1.0
2017-07-24,18.7502,18.7502,18.7502,18.7502,1.0
2017-07-25,18.7551,18.7551,18.7551,18.7551,1.0
2017-07-26,18.7562,18.7562,18.7562,18.7562,1.0
2017-07-27,18.7653,18.7653,18.7653,18.7653,1.0
2017-07-28,18.7701,18.7701,18.7701,18.7701,1.0
2017-07-31,18.7783,18.7783,18.7783,18.7783,1.0
2017-08-01,18.7852,18.7852,18.7852,18.7852,1.0
2017-08-02,18.7943,18.7943,18.7943,18.7943,1.0
2017-08-03,18.823,18.823,18.823,18.823,1.0
2017-08-04,18.8258,18.8258,18.8258,18.8258,1.0
2017-08-07,18.8364,18.8364,18.8364,18.8364,1.0
2017-08-08,18.8415,18.8415,18.8415,18.8415,1.0
2017-08-09,18.8461,18.8461,18.8461,18.8461,1.0
2017-08-10,18.8429,18.8429,18.8429,18.8429,1.0
2017-08-11,18.8399,18.8399,18.8399,18.8399,1.0
2017-08-14,18.8498,18.8498,18.8498,18.8498,1.0
2017-08-16,18.8517,18.8517,18.8517,18.8517,1.0
2017-08-18,18.8637,18.8637,18.8637,18.8637,1.0
2017-08-21,18.874,18.874,18.874,18.874,1.0
2017-08-22,18.8756,18.8756,18.8756,18.8756,1.0
