Date,Open,High,Low,Close,Volume
2016-05-17,29.2,29.2,29.2,29.2,1.0
2016-05-18,29.13,29.13,29.13,29.13,1.0
2016-05-19,28.86,28.86,28.86,28.86,1.0
2016-05-20,28.67,28.67,28.67,28.67,1.0
2016-05-23,28.62,28.62,28.62,28.62,1.0
2016-05-24,28.63,28.63,28.63,28.63,1.0
2016-05-25,29.25,29.25,29.25,29.25,1.0
2016-05-26,29.68,29.68,29.68,29.68,1.0
2016-05-27,29.94,29.94,29.94,29.94,1.0
2016-05-30,30.09,30.09,30.09,30.09,1.0
2016-05-31,30.06,30.06,30.06,30.06,1.0
2016-06-01,30.01,30.01,30.01,30.01,1.0
2016-06-02,30.16,30.16,30.16,30.16,1.0
2016-06-03,30.23,30.23,30.23,30.23,1.0
2016-06-06,30.16,30.16,30.16,30.16,1.0
2016-06-07,30.36,30.36,30.36,30.36,1.0
2016-06-08,30.43,30.43,30.43,30.43,1.0
2016-06-09,30.35,30.35,30.35,30.35,1.0
2016-06-10,30.26,30.26,30.26,30.26,1.0
2016-06-13,30.01,30.01,30.01,30.01,1.0
2016-06-14,30.11,30.11,30.11,30.11,1.0
2016-06-15,30.49,30.49,30.49,30.49,1.0
2016-06-16,30.32,30.32,30.32,30.32,1.0
2016-06-17,30.41,30.41,30.41,30.41,1.0
2016-06-20,30.59,30.59,30.59,30.59,1.0
2016-06-21,30.51,30.51,30.51,30.51,1.0
2016-06-22,30.48,30.48,30.48,30.48,1.0
2016-06-23,30.7,30.7,30.7,30.7,1.0
2016-06-24,30.12,30.12,30.12,30.12,1.0
2016-06-27,30.26,30.26,30.26,30.26,1.0
2016-06-28,30.37,30.37,30.37,30.37,1.0
2016-06-29,30.69,30.69,30.69,30.69,1.0
2016-06-30,31.07,31.07,31.07,31.07,1.0
2016-07-01,31.3,31.3,31.3,31.3,1.0
2016-07-04,31.5,31.5,31.5,31.5,1.0
2016-07-05,31.34,31.34,31.34,31.34,1.0
2016-07-07,31.36,31.36,31.36,31.36,1.0
2016-07-08,31.32,31.32,31.32,31.32,1.0
2016-07-11,31.82,31.82,31.82,31.82,1.0
2016-07-12,32.09,32.09,32.09,32.09,1.0
2016-07-13,31.97,31.97,31.97,31.97,1.0
2016-07-14,32.21,32.21,32.21,32.21,1.0
