Date,Open,High,Low,Close,Volume
2023-12-06,442.766,442.766,442.766,442.766,1.0
2023-12-07,443.298,443.298,443.298,443.298,1.0
2023-12-08,444.121,444.121,444.121,444.121,1.0
2023-12-11,445.286,445.286,445.286,445.286,1.0
2023-12-12,443.649,443.649,443.649,443.649,1.0
2023-12-13,447.327,447.327,447.327,447.327,1.0
2023-12-14,449.987,449.987,449.987,449.987,1.0
2023-12-15,452.594,452.594,452.594,452.594,1.0
2023-12-18,452.555,452.555,452.555,452.555,1.0
2023-12-19,454.18,454.18,454.18,454.18,1.0
2023-12-20,446.26,446.26,446.26,446.26,1.0
2023-12-21,449.619,449.619,449.619,449.619,1.0
2023-12-22,450.986,450.986,450.986,450.986,1.0
2023-12-26,454.26,454.26,454.26,454.26,1.0
2023-12-27,455.322,455.322,455.322,455.322,1.0
2023-12-28,458.059,458.059,458.059,458.059,1.0
2023-12-29,457.604,457.604,457.604,457.604,1.0
2024-01-01,459.395,459.395,459.395,459.395,1.0
2024-01-02,459.003,459.003,459.003,459.003,1.0
2024-01-03,458.688,458.688,458.688,458.688,1.0
2024-01-04,461.256,461.256,461.256,461.256,1.0
2024-01-05,461.937,461.937,461.937,461.937,1.0
2024-01-08,459.969,459.969,459.969,459.969,1.0
2024-01-09,460.751,460.751,460.751,460.751,1.0
2024-01-10,460.192,460.192,460.192,460.192,1.0
2024-01-11,461.328,461.328,461.328,461.328,1.0
2024-01-12,463.435,463.435,463.435,463.435,1.0
2024-01-15,467.005,467.005,467.005,467.005,1.0
2024-01-16,466.277,466.277,466.277,466.277,1.0
2024-01-17,462.508,462.508,462.508,462.508,1.0
2024-01-18,462.048,462.048,462.048,462.048,1.0
2024-01-19,466.615,466.615,466.615,466.615,1.0
2024-01-23,461.405,461.405,461.405,461.405,1.0
2024-01-24,467.227,467.227,467.227,467.227,1.0
2024-01-25,467.226,467.226,467.226,467.226,1.0
2024-01-29,474.083,474.083,474.083,474.083,1.0
2024-01-30,472.766,472.766,472.766,472.766,1.0
2024-01-31,475.663,475.663,475.663,475.663,1.0
2024-02-01,476.492,476.492,476.492,476.492,1.0
2024-02-02,479.229,479.229,479.229,479.229,1.0
2024-02-05,480.681,480.681,480.681,480.681,1.0
2024-02-06,482.802,482.802,482.802,482.802,1.0
2024-02-07,483.447,483.447,483.447,483.447,1.0
2024-02-08,483.821,483.821,483.821,483.821,1.0
2024-02-09,480.407,480.407,480.407,480.407,1.0
2024-02-12,471.713,471.713,471.713,471.713,1.0
2024-02-13,475.065,475.065,475.065,475.065,1.0
2024-02-14,480.203,480.203,480.203,480.203,1.0
2024-02-15,483.947,483.947,483.947,483.947,1.0
2024-02-16,485.074,485.074,485.074,485.074,1.0
2024-02-19,485.008,485.008,485.008,485.008,1.0
2024-02-20,485.488,485.488,485.488,485.488,1.0
2024-02-21,481.616,481.616,481.616,481.616,1.0
2024-02-22,484.758,484.758,484.758,484.758,1.0
2024-02-23,484.773,484.773,484.773,484.773,1.0
2024-02-26,484.875,484.875,484.875,484.875,1.0
2024-02-27,484.403,484.403,484.403,484.403,1.0
2024-02-28,480.186,480.186,480.186,480.186,1.0
2024-02-29,481.392,481.392,481.392,481.392,1.0
2024-03-01,486.462,486.462,486.462,486.462,1.0
2024-03-04,488.551,488.551,488.551,488.551,1.0
2024-03-05,489.537,489.537,489.537,489.537,1.0
2024-03-06,488.799,488.799,488.799,488.799,1.0
2024-03-07,489.434,489.434,489.434,489.434,1.0
2024-03-11,487.357,487.357,487.357,487.357,1.0
